search URL:,https://patents.google.com/?q=%28%E6%90%9C%E7%B4%A2%29&assignee=%E7%99%BE%E5%BA%A6%E5%9C%A8%E7%BA%BF%E7%BD%91%E7%BB%9C%E6%8A%80%E6%9C%AF%EF%BC%88%E5%8C%97%E4%BA%AC%EF%BC%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&oq=%E6%90%9C%E7%B4%A2
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-110737757-B,用于生成信息的方法和装置 ,百度在线网络技术（北京）有限公司,"刘欢, 陈林, 李昱昕, 吴伟佳",2018-07-03,2018-07-03,2022-07-05,2022-07-05,https://patents.google.com/patent/CN110737757B/zh,https://patentimages.storage.googleapis.com/3c/9a/fd/3f305e9c15c9a1/HDA0001718358690000011.png
CN-110737750-B,分析文本受众的数据处理方法、装置与电子设备 ,百度在线网络技术（北京）有限公司,雍倩,2018-07-03,2018-07-03,2023-01-31,2023-01-31,https://patents.google.com/patent/CN110737750B/zh,https://patentimages.storage.googleapis.com/e8/e1/a3/634c5ebfe6e976/HDA0001718097260000011.png
CN-113010808-A,内容显示的方法及装置 ,百度在线网络技术（北京）有限公司,"路华生, 刘林",2019-12-20,2019-12-20,2021-06-22,,https://patents.google.com/patent/CN113010808A/zh,https://patentimages.storage.googleapis.com/69/be/50/e4395ee4f4d04d/HDA0002328957740000011.png
CN-110737822-B,用户兴趣挖掘方法、装置、设备和存储介质 ,百度在线网络技术（北京）有限公司,"刘鹏, 杨胜文, 周俊",2018-07-03,2018-07-03,2022-07-26,2022-07-26,https://patents.google.com/patent/CN110737822B/zh,https://patentimages.storage.googleapis.com/35/29/c6/7d38dc7559e10d/HDA0001718330220000011.png
CN-104572836-A,一种确定候选查询序列的综合相关度的方法与装置 ,百度在线网络技术（北京）有限公司,"谢双宾, 赵万里",2014-12-10,2014-12-10,2015-04-29,,https://patents.google.com/patent/CN104572836A/zh,
CN-104615644-A,视频推荐方法和装置 ,百度在线网络技术（北京）有限公司,俞健,2014-12-17,2014-12-17,2015-05-13,,https://patents.google.com/patent/CN104615644A/zh,
CN-104462465-A,一种输入提示方法和装置 ,百度在线网络技术（北京）有限公司,"孙彬, 黄始韬, 范桂群",2014-12-17,2014-12-17,2015-03-25,,https://patents.google.com/patent/CN104462465A/zh,
CN-104461217-A,输入法的实现方法和装置 ,百度在线网络技术（北京）有限公司,翟莉莉,2014-12-22,2014-12-22,2015-03-25,,https://patents.google.com/patent/CN104461217A/zh,
CN-110677310-B,流量归因方法、装置以及终端 ,百度在线网络技术（北京）有限公司,"王晓元, 叶峻",2018-07-03,2018-07-03,2023-04-07,2023-04-07,https://patents.google.com/patent/CN110677310B/zh,https://patentimages.storage.googleapis.com/85/80/44/12cf10d18f3ccd/HDA0001718497040000011.png
CN-108920598-B,全景图浏览方法、装置、终端设备、服务器及存储介质 ,百度在线网络技术（北京）有限公司,"王群, 赵辉",2018-06-27,2018-06-27,2022-08-19,2022-08-19,https://patents.google.com/patent/CN108920598B/zh,https://patentimages.storage.googleapis.com/ca/21/e0/78f0a6d44cebd0/HDA0001710541880000011.png
CN-113010619-A,气泡展示方法、装置、电子设备及存储介质 ,百度在线网络技术（北京）有限公司,邓国川,2019-12-20,2019-12-20,2021-06-22,,https://patents.google.com/patent/CN113010619A/zh,https://patentimages.storage.googleapis.com/d6/fb/a7/cfb42dc3fc954e/HDA0002327674550000011.png
CN-104599143-A,一种用于验证电子券的方法和装置 ,百度在线网络技术（北京）有限公司,"徐海波, 刘宇茜, 邓世雯, 梁俊",2015-01-29,2015-01-29,2015-05-06,,https://patents.google.com/patent/CN104599143A/zh,
CN-108460017-B,语料泛化方法、装置、电子设备及可读存储介质 ,百度在线网络技术（北京）有限公司,"王武生, 石磊",2018-02-28,2018-02-28,2019-07-30,2019-07-30,https://patents.google.com/patent/CN108460017B/zh,
CN-108197113-B,文章资讯转换方法、装置、设备及计算机可读介质 ,百度在线网络技术（北京）有限公司,王润泽,2018-01-19,2018-01-19,2021-04-20,2021-04-20,https://patents.google.com/patent/CN108197113B/zh,https://patentimages.storage.googleapis.com/54/d5/fe/3424c771de72eb/HDA0001553258220000011.png
WO-2022000851-A1,数据处理方法、装置、设备和存储介质 ,百度在线网络技术（北京）有限公司,"张安站, 曲晶莹, 刘伟, 刘畅, 陈正亮, 万广弟",2020-06-28,2020-10-15,2022-01-06,,https://patents.google.com/patent/WO2022000851A1/zh,https://patentimages.storage.googleapis.com/47/e6/bf/5e3554d2b0e07f/PCTCN2020121143-appb-300001.png
CN-112948718-A,信息投放方法、装置、设备和介质 ,百度在线网络技术（北京）有限公司,"黄飞, 贺登武, 韩聪, 吕显赫, 史须勇, 张俊强, 李爱宝",2019-12-11,2019-12-11,2021-06-11,,https://patents.google.com/patent/CN112948718A/zh,https://patentimages.storage.googleapis.com/d9/c7/22/c523f9577137a0/HDA0002312585430000011.png
WO-2021212739-A1,网络攻击的防御方法、装置、设备、系统和存储介质 ,百度在线网络技术（北京）有限公司,"赵中树, 谢奕智, 徐立辰",2020-04-22,2020-09-24,2021-10-28,,https://patents.google.com/patent/WO2021212739A1/zh,https://patentimages.storage.googleapis.com/83/1c/be/7bf614ac670ffc/PCTCN2020117457-appb-300001.png
CN-106021451-A,基于互联网的声音博物馆的实现方法和装置 ,百度在线网络技术（北京）有限公司,邱华,2016-05-13,2016-05-13,2016-10-12,,https://patents.google.com/patent/CN106021451A/zh,
CN-107644084-B,用于生成信息的方法和装置 ,百度在线网络技术（北京）有限公司,聂晓萌,2017-09-22,2017-09-22,2021-05-04,2021-05-04,https://patents.google.com/patent/CN107644084B/zh,https://patentimages.storage.googleapis.com/be/17/e2/fe7d520786de31/HDA0001416382220000011.png
CN-112861029-A,信息展示方法、装置、设备和介质 ,百度在线网络技术（北京）有限公司,"路华生, 刘林, 于路文",2019-11-28,2019-11-28,2021-05-28,,https://patents.google.com/patent/CN112861029A/zh,https://patentimages.storage.googleapis.com/0f/e1/74/5f96e8096b7382/HDA0002300423520000011.png
CN-110019726-B,图书书评的生成方法及装置、计算机设备及可读介质 ,百度在线网络技术（北京）有限公司,沈之锐,2017-12-22,2017-12-22,2021-09-21,2021-09-21,https://patents.google.com/patent/CN110019726B/zh,https://patentimages.storage.googleapis.com/d4/8e/69/16979f748eaf69/HDA0001520194890000011.png
CN-112819497-A,转化率预测方法、装置、设备和存储介质 ,百度在线网络技术（北京）有限公司,"丁娇, 曹旭磊, 李沛龙, 杨雷, 曾云峰, 李晨瑞, 朱威, 刘琦凯, 秦首科, 韩聪",2019-11-18,2019-11-18,2021-05-18,,https://patents.google.com/patent/CN112819497A/zh,https://patentimages.storage.googleapis.com/3f/c5/d4/fd6165f4e22db0/HDA0002277740720000011.png
CN-107967308-B,一种智能交互的处理方法、装置、设备和计算机存储介质 ,百度在线网络技术（北京）有限公司,"张萌萌, 张刚, 万利, 刘佳, 蒋祥涛, 徐冉",2017-11-16,2017-11-16,2021-04-23,2021-04-23,https://patents.google.com/patent/CN107967308B/zh,https://patentimages.storage.googleapis.com/41/ae/6f/c090363b7d9d0b/HDA0001471012250000011.png
CN-107666518-B,信息推送方法、装置、终端设备和计算机可读存储介质 ,百度在线网络技术（北京）有限公司,白昆仑,2017-09-27,2017-09-27,2023-03-03,2023-03-03,https://patents.google.com/patent/CN107666518B/zh,https://patentimages.storage.googleapis.com/61/f6/cd/f388341495f995/HDA0001421135020000011.png
CN-112819498-A,转化率确定方法、装置、电子设备和存储介质 ,百度在线网络技术（北京）有限公司,"丁娇, 曾云峰, 李晨瑞, 曹旭磊, 黄旺, 李沛龙, 秦首科, 韩聪",2019-11-18,2019-11-18,2021-05-18,,https://patents.google.com/patent/CN112819498A/zh,https://patentimages.storage.googleapis.com/98/84/7d/3b6336d0cb3e5f/HDA0002278030370000011.png
CN-115757747-A,意图识别方法、装置、设备以及存储介质 ,百度在线网络技术（北京）有限公司,黄乾飞,2022-11-29,2022-11-29,2023-03-07,,https://patents.google.com/patent/CN115757747A/zh,https://patentimages.storage.googleapis.com/2f/98/22/f28d97caab02c4/HDA0003970959100000011.png
CN-112749320-A,信息投放方法、装置、设备和介质 ,百度在线网络技术（北京）有限公司,"孔辉, 李元嵩, 赵晓平, 朱延峰",2019-10-30,2019-10-30,2021-05-04,,https://patents.google.com/patent/CN112749320A/zh,https://patentimages.storage.googleapis.com/2b/1b/71/071835c5e6c08b/HDA0002254417130000011.png
CN-108664508-B,信息推送方法和装置 ,百度在线网络技术（北京）有限公司,"陈敏, 杨家骏, 张子帅, 秦首科, 韩友, 黄飞, 邱学忠, 袁腾飞, 贾银芳, 刘国庆, 韩聪",2017-03-31,2017-03-31,2021-12-24,2021-12-24,https://patents.google.com/patent/CN108664508B/zh,https://patentimages.storage.googleapis.com/cd/96/0c/6f4100f304b0e3/HDA0001260072640000011.png
CN-104216788-A,功能处理的实现方法和装置 ,百度在线网络技术（北京）有限公司,"荀丽辉, 张丙林, 周志鹏, 宋晔, 汪洋, 张杨清",2014-09-04,2014-09-04,2014-12-17,,https://patents.google.com/patent/CN104216788A/zh,
CN-112651413-A,低俗图的集成学习分类方法、装置、设备及存储介质 ,百度在线网络技术（北京）有限公司,"祁小玉, 刘林, 阴凉, 唐楠, 李小康, 张人愉, 刘云政, 王巧华",2019-10-10,2019-10-10,2021-04-13,,https://patents.google.com/patent/CN112651413A/zh,https://patentimages.storage.googleapis.com/54/a5/75/52798837928467/HDA0002228728250000011.png
CN-112579875-A,投放信息标题的生成方法、装置、设备和介质 ,百度在线网络技术（北京）有限公司,"祝帅, 彭存银, 柳胜兵, 彭建, 韩乐, 许皓, 刘林, 阴凉",2019-09-29,2019-09-29,2021-03-30,,https://patents.google.com/patent/CN112579875A/zh,https://patentimages.storage.googleapis.com/c1/0b/ea/df8615c59b479a/HDA0002221793740000011.png
CN-108241631-B,用于推送信息的方法和装置 ,百度在线网络技术（北京）有限公司,"张傲, 孙凯, 鹿增辉",2016-12-23,2016-12-23,2022-09-30,2022-09-30,https://patents.google.com/patent/CN108241631B/zh,https://patentimages.storage.googleapis.com/fe/97/d4/3166966d2fa9c6/HDA0001190110480000011.png
CN-112446727-A,广告触发的方法、装置、设备及计算机可读存储介质 ,百度在线网络技术（北京）有限公司,"魏存超, 刘林, 陈晓冬, 王鲁光, 王高垒, 刘迪, 王正, 黄晨",2019-09-04,2019-09-04,2021-03-05,,https://patents.google.com/patent/CN112446727A/zh,https://patentimages.storage.googleapis.com/e8/25/84/12cde28bb81f4d/HDA0002191003060000011.png
CN-106295329-A,一种用于进行安全监控的方法与装置 ,百度在线网络技术（北京）有限公司,张润琦,2016-07-29,2016-07-29,2017-01-04,,https://patents.google.com/patent/CN106295329A/zh,
CN-112445892-A,确定品牌提及率的方法、装置、电子设备及存储介质 ,百度在线网络技术（北京）有限公司,"卢磊, 王崇杰",2019-09-02,2019-09-02,2021-03-05,,https://patents.google.com/patent/CN112445892A/zh,https://patentimages.storage.googleapis.com/ad/11/86/0e03abd55443fa/HDA0002188614510000011.png
CN-106294729-B,确定目标呈现信息的资源配置概率分布的方法与设备 ,百度在线网络技术（北京）有限公司,"洪雁, 钱若函, 国智, 卜建辉, 向旻, 张森森, 祝帅, 李长城, 丁宗尧, 陈世熹, 刘林",2016-08-09,2016-08-09,2019-10-18,2019-10-18,https://patents.google.com/patent/CN106294729B/zh,
CN-112529604-A,物料投放方法、装置、电子设备和存储介质 ,百度在线网络技术（北京）有限公司,"宋白竹, 王嘉胤, 王洋, 王金燕, 邱卫华, 郑加滨, 颜宇希, 谭王维, 李鑫迪, 张佳梁, 余先波, 何凯, 肖旭, 张宏, 王信亮",2019-08-30,2019-08-30,2021-03-19,,https://patents.google.com/patent/CN112529604A/zh,https://patentimages.storage.googleapis.com/52/0c/3c/a1b1537cc86e1d/HDA0002186995790000011.png
CN-107818092-B,文档处理方法及装置 ,百度在线网络技术（北京）有限公司,"薛璐影, 姚源林, 曹羽, 梁方明",2016-09-12,2016-09-12,2023-05-26,2023-05-26,https://patents.google.com/patent/CN107818092B/zh,https://patentimages.storage.googleapis.com/00/8a/0d/9dbf476a281ea0/HDA0001112734130000011.png
CN-104965852-A,一种账号访问的方法、网络设备及用户设备 ,百度在线网络技术（北京）有限公司,"高杰军, 谢东卫, 尚会波",2015-04-30,2015-04-30,2015-10-07,,https://patents.google.com/patent/CN104965852A/zh,
CN-106407476-A,页面加载方法和装置 ,百度在线网络技术（北京）有限公司,"李永恒, 黄艳, 刘军伟",2016-11-16,2016-11-16,2017-02-15,,https://patents.google.com/patent/CN106407476A/zh,
CN-112182358-A,一种多媒体推送计划的创建方法和创建系统 ,百度在线网络技术（北京）有限公司,"严成武, 李志鹏",2019-07-05,2019-07-05,2021-01-05,,https://patents.google.com/patent/CN112182358A/zh,https://patentimages.storage.googleapis.com/88/41/69/251bc551d7271c/HDA0002120559160000011.png
CN-107045505-B,一种用于查询的方法和装置 ,百度在线网络技术（北京）有限公司,"邓宇龙, 邢皖甲",2016-02-05,2016-02-05,2021-07-27,2021-07-27,https://patents.google.com/patent/CN107045505B/zh,https://patentimages.storage.googleapis.com/4e/13/7b/07b11d5d1e2b09/HDA0000923245760000011.png
CN-104899764-A,一种向产品需求方推送产品供应信息的方法与装置 ,百度在线网络技术（北京）有限公司,邢皖甲,2015-05-08,2015-05-08,2015-09-09,,https://patents.google.com/patent/CN104899764A/zh,
CN-106557296-B,用于获取声音信息的方法和装置 ,百度在线网络技术（北京）有限公司,陆睿,2015-09-28,2015-09-28,2020-01-14,2020-01-14,https://patents.google.com/patent/CN106557296B/zh,https://patentimages.storage.googleapis.com/fb/be/c5/c659d0f6fb1843/HDA0000813024450000011.png
CN-104899272-A,对象展现方法及装置 ,百度在线网络技术（北京）有限公司,张晓亮,2015-05-27,2015-05-27,2015-09-09,,https://patents.google.com/patent/CN104899272A/zh,
CN-105159942-B,一种用于确定与浏览页面对应的信息栏的方法和装置 ,百度在线网络技术（北京）有限公司,"朱延峰, 蒋松, 路华生, 韩聪, 贾银芳, 王鲁光",2015-08-07,2015-08-07,2020-04-24,2020-04-24,https://patents.google.com/patent/CN105159942B/zh,https://patentimages.storage.googleapis.com/18/12/fe/8bddfe6a2229da/HDA0000777007960000011.png
CN-105049648-B,电话回呼方法、回呼平台以及通信运营商服务器 ,百度在线网络技术（北京）有限公司,周斌,2015-06-30,2015-06-30,2019-03-12,2019-03-12,https://patents.google.com/patent/CN105049648B/zh,
CN-112182293-A,视频提供方法、装置、电子设备及存储介质 ,百度在线网络技术（北京）有限公司,"徐春霞, 范冰冰, 梁浩, 刘丽娇",2019-07-02,2019-07-02,2021-01-05,,https://patents.google.com/patent/CN112182293A/zh,https://patentimages.storage.googleapis.com/fa/93/ae/fe6026b9169bcc/HDA0002115280740000011.png
CN-112148963-A,信息查询方法、装置、设备和存储介质 ,百度在线网络技术（北京）有限公司,"吴准, 李士岩, 李扬, 李晓凡, 邬诗雨, 关岱松",2019-06-28,2019-06-28,2020-12-29,,https://patents.google.com/patent/CN112148963A/zh,https://patentimages.storage.googleapis.com/36/20/6c/8211a4c3bc1992/HDA0002112907060000011.png
CN-110265016-A,语音交互方法和装置 ,百度在线网络技术（北京）有限公司,"贺学焱, 欧阳能钧",2019-06-25,2019-06-25,2019-09-20,,https://patents.google.com/patent/CN110265016A/zh,
CN-104935427-B,一种用于辅助交互及交互的方法和装置 ,百度在线网络技术（北京）有限公司,郭靖,2015-05-29,2015-05-29,2018-07-06,2018-07-06,https://patents.google.com/patent/CN104935427B/zh,
CN-112115375-A,信息处理方法、装置、系统及存储介质 ,百度在线网络技术（北京）有限公司,"路华生, 刘林",2019-06-21,2019-06-21,2020-12-22,,https://patents.google.com/patent/CN112115375A/zh,https://patentimages.storage.googleapis.com/90/32/98/5098ff48cc94b8/HDA0002103641950000011.png
CN-112101972-A,广告物料的处理方法、装置、服务器及存储介质 ,百度在线网络技术（北京）有限公司,张钰鑫,2019-06-17,2019-06-17,2020-12-18,,https://patents.google.com/patent/CN112101972A/zh,https://patentimages.storage.googleapis.com/71/38/85/b5a610206a4a12/HDA0002097357290000011.png
CN-112084320-A,一种试题推荐方法、装置和智能设备 ,百度在线网络技术（北京）有限公司,"秦川, 祝恒书, 朱琛, 马超, 张敬帅, 王鹏, 徐童",2019-06-14,2019-06-14,2020-12-15,,https://patents.google.com/patent/CN112084320A/zh,https://patentimages.storage.googleapis.com/09/ff/c9/eb7f37c8832cc1/HDA0002095666120000011.png
